AnimalID	GroupID	Location	TrappingPeriod	DateofCapture	CaptureStart	CaptureEnd	GroupSize	Sex	weight	Rainfall	firstcapturedate	censor	Time.days	Time.years	statecode	state	id	SessRef	SexRatiomf	ScaledWeight	Scale_sexratio	Rainfall.s
KR1F018	NA	KRR	NA	0025-07-20	2016-07-25	NA	NA	Female	NA	NA	2014-07-27	NA	729	1.995893224	Disappeared	2	22	NA	NA	NA	NA	NA
KR1F019	Kuruman 1	KRR	2	0028-07-20	2014-07-27	0030-07-20	10	Female	37	15.72555258	2014-07-27	NA	0	0	ingroupnonbreeder	1	23	134	0.3	-1.2916978548565503	-0.2	-0.7982932089696793
KR1F019	Kuruman 1	KRR	3	0017-02-20	2015-02-16	0018-02-20	10	Female	87	60.89109671	2014-07-27	NA	205	0.561259411	ingroupnonbreeder	1	23	82	0.3	0.35075107786352716	-0.2	-0.046377143766781787
KR1F019	Kuruman 1	KRR	4	0015-10-20	2015-10-14	0016-10-20	7	Female	127	7.452079085	2014-07-27	NA	445	1.2183436	ingroupnonbreeder	1	23	166	0.2857142857142857	1.664710224039589	-0.2142857142857143	-0.9360300115644865
KR1F019	Kuruman 1	KRR	5	0027-04-20	2016-04-26	0027-04-20	9	Female	119	116.8075972	2014-07-27	NA	640	1.752224504	ingroupnonbreeder	1	23	175	0.2222222222222222	1.4019183948043767	-0.2777777777777778	0.8845208635137228
KR1F020	Kuruman 1	KRR	5	0027-04-20	2016-04-26	0027-04-20	9	Female	42	116.8075972	2016-04-26	NA	0	0	ingroupnonbreeder	1	63	175	0.2222222222222222	-1.1274529615845426	-0.2777777777777778	0.8845208635137228
KR1F020	NA	KRR	NA	0025-07-20	2016-07-25	NA	NA	Female	NA	NA	2016-04-26	NA	90	0.246406571	Disappeared	2	63	NA	NA	NA	NA	NA
KR1F021	Kuruman 1	KRR	5	0027-04-20	2016-04-26	0027-04-20	9	Female	66	116.8075972	2016-04-26	NA	0	0	ingroupnonbreeder	1	64	175	0.2222222222222222	-0.3390774738789053	-0.2777777777777778	0.8845208635137228
KR1F021	NA	KRR	NA	0025-07-20	2016-07-25	NA	NA	Female	NA	NA	2016-04-26	NA	90	0.246406571	Disappeared	2	64	NA	NA	NA	NA	NA
KR1F022	Kuruman 1	KRR	7	0003-05-20	2017-05-03	0003-05-20	4	Female	78	75.0055436	2017-05-03	NA	0	0	ingroupnonbreeder	1	92	283	0.25	0.05511026997391325	-0.25	0.18860019509792925
KR1F022	Kuruman 1	KRR	8	0009-10-20	2017-10-09	0009-10-20	4	Female	112	16.33745678	2017-05-03	NA	159	0.435318275	ingroupnonbreeder	1	92	348	0.25	1.171975544223566	-0.25	-0.7881062266758133
KR1F022	Kuruman 1	KRR	9	0023-03-20	2018-03-23	0024-03-20	4	Female	134	121.7158381	2017-05-03	NA	324	0.887063655	ingroupnonbreeder	1	92	360	0.25	1.8946530746204	-0.25	0.9662332674199685
KR1F022	Kuruman 42	KRR	10	0015-10-20	2018-10-15	0017-10-20	3	Female	142	11.76823613	2017-05-03	NA	530	1.451060917	Disappeared	2	92	404	0.3333333333333333	2.1574449038556125	-0.16666666666666669	-0.8641746208105754
KR1M001	Kuruman 1	KRR	1	0017-11-20	2013-11-17	0022-11-20	18	Male	98	16.18844808	2013-11-17	NA	0	0	ingroupnonbreeder	1	1	133	0.5	0.3129160582694217	0	-0.7905869237988793
KR1M001	NA	KRR	NA	0027-07-20	2014-07-27	NA	NA	Male	NA	NA	2013-11-17	NA	252	0.689938398	Disappeared	2	1	NA	NA	NA	NA	NA
KR1M008	Kuruman 1	KRR	1	0018-11-20	2013-11-17	0022-11-20	18	Male	52	16.18844808	2013-11-17	NA	0	0	ingroupnonbreeder	1	2	133	0.5	-0.8561824422008624	0	-0.7905869237988793
KR1M008	Kuruman 1	KRR	2	0029-07-20	2014-07-27	0030-07-20	10	Male	100	15.72555258	2013-11-17	NA	254	0.6954141	ingroupnonbreeder	1	2	134	0.3	0.3637464278550862	-0.2	-0.7982932089696793
KR1M008	Kuruman 1	KRR	3	0018-02-20	2015-02-16	0018-02-20	10	Male	140	60.89109671	2013-11-17	NA	458	1.253935661	ingroupnonbreeder	1	2	82	0.3	1.3803538195683767	-0.2	-0.046377143766781787
KR1M008	Kuruman 1	KRR	4	0015-10-20	2015-10-14	0016-10-20	7	Male	162	7.452079085	2013-11-17	NA	697	1.908281999	ingroupnonbreeder	1	2	166	0.2857142857142857	1.9394878850106865	-0.2142857142857143	-0.9360300115644865
KR1M008	Kuruman 1	KRR	5	0027-04-20	2016-04-26	0027-04-20	9	Male	170	116.8075972	2013-11-17	NA	892	2.442162902	ingroupnonbreeder	1	2	175	0.2222222222222222	2.1428093633533445	-0.2777777777777778	0.8845208635137228
KR1M008	NA	KRR	NA	0025-07-20	2016-07-25	NA	NA	Male	NA	NA	2013-11-17	NA	981	2.685831622	Disappeared	2	2	NA	NA	NA	NA	NA
KR1M013	Kuruman 1	KRR	1	0021-11-20	2013-11-17	0022-11-20	18	Male	88	16.18844808	2013-11-17	NA	0	0	ingroupnonbreeder	1	3	133	0.5	0.058764210341099056	0	-0.7905869237988793
KR1M013	NA	KRR	NA	0027-07-20	2014-07-27	NA	NA	Male	NA	NA	2013-11-17	NA	252	0.689938398	Disappeared	2	3	NA	NA	NA	NA	NA
KR1M017	Kuruman 1	KRR	1	0022-11-20	2013-11-17	0022-11-20	18	Male	51	16.18844808	2013-11-17	NA	5	0.013689254	ingroupnonbreeder	1	4	133	0.5	-0.8815976269936947	0	-0.7905869237988793
KR1M017	Kuruman 1	KRR	2	0027-07-20	2014-07-27	0030-07-20	10	Male	83	15.72555258	2013-11-17	NA	252	0.689938398	ingroupnonbreeder	1	4	134	0.3	-0.06831171362306225	-0.2	-0.7982932089696793
KR1M017	Kuruman 1	KRR	3	0016-02-20	2015-02-16	0018-02-20	10	Male	114	60.89109671	2013-11-17	NA	456	1.248459959	ingroupnonbreeder	1	4	82	0.3	0.7195590149547378	-0.2	-0.046377143766781787
KR1M017	NA	KRR	NA	0016-09-20	2015-09-16	NA	NA	Male	NA	NA	2013-11-17	NA	668	1.828884326	Disappeared	2	4	NA	NA	NA	NA	NA
KR20F007	Kuruman 20	KRR	8	0002-08-20	2017-08-01	0003-08-20	10	Female	46	1.34743409	2017-08-01	NA	0	0	ingroupnonbreeder	1	118	325	0.8	-0.9960570469669363	0.30000000000000004	-1.0376601531363236
KR20F007	Kuruman 20	KRR	9	0011-05-20	2018-05-09	0014-05-20	13	Female	91	124.3583704	2017-08-01	NA	283	0.774811773	ingroupnonbreeder	1	118	381	0.5384615384615384	0.48214699248113335	0.038461538461538436	1.0102261502128447
KR20F007	Kuruman 20	KRR	10	0023-09-20	2018-09-21	0027-09-20	14	Female	104	3.838321871	2017-08-01	NA	418	1.144421629	ingroupnonbreeder	1	118	396	0.5714285714285714	0.9091837149883535	0.0714285714285714	-0.9961918485862752
KR20F007	NA	KRR	NA	0009-03-20	2019-03-09	NA	NA	Female	NA	NA	2017-08-01	NA	585	1.60164271	Disappeared	2	118	NA	NA	NA	NA	NA
KR20F009	Kuruman 20	KRR	9	0013-05-20	2018-05-09	0014-05-20	13	Female	60	124.3583704	2018-05-09	NA	0	0	ingroupnonbreeder	1	142	381	0.5384615384615384	-0.5361713458053147	0.038461538461538436	1.0102261502128447
KR20F009	Kuruman 20	KRR	10	0022-09-20	2018-09-21	0027-09-20	14	Female	80	3.838321871	2018-05-09	NA	136	0.37234770700000003	ingroupnonbreeder	1	142	396	0.5714285714285714	0.12080822728271635	0.0714285714285714	-0.9961918485862752
KR20F009	Kuruman 20	KRR	11	0027-03-20	2019-03-25	0028-03-20	17	Female	87	69.35182863	2018-05-09	NA	322	0.881587953	ingroupnonbreeder	1	142	436	0.5882352941176471	0.35075107786352716	0.08823529411764708	0.09447713744616895
KR20F012	Kuruman 20	KRR	9	0012-05-20	2018-05-09	0014-05-20	13	Female	58	124.3583704	2018-05-09	NA	0	0	ingroupnonbreeder	1	143	381	0.5384615384615384	-0.6018693031141177	0.038461538461538436	1.0102261502128447
KR20F012	Kuruman 20	KRR	10	0023-09-20	2018-09-21	0027-09-20	14	Female	84	3.838321871	2018-05-09	NA	137	0.375085558	ingroupnonbreeder	1	143	396	0.5714285714285714	0.25220414190032253	0.0714285714285714	-0.9961918485862752
KR20F012	Kuruman 20	KRR	11	0025-03-20	2019-03-25	0028-03-20	17	Female	93	69.35182863	2018-05-09	NA	320	0.876112252	ingroupnonbreeder	1	143	436	0.5882352941176471	0.5478449497899365	0.08823529411764708	0.09447713744616895
KR20F012	Kuruman 20	KRR	13	0006-04-20	2020-04-06	0011-04-20	19	Female	124	135.605622	2018-05-09	NA	698	1.911019849	ingroupnonbreeder	1	143	520	0.47368421052631576	1.5661632880763845	-0.026315789473684237	1.197470416396758
KR20F012	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2018-05-09	99	749	2.05065024	ingroupnonbreeder	99	143	NA	NA	NA	NA	0.018894261310797827
KR20F013	Kuruman 20	KRR	9	0009-05-20	2018-05-09	0014-05-20	13	Female	71	124.3583704	2018-05-09	NA	0	0	ingroupnonbreeder	1	144	381	0.5384615384615384	-0.17483258060689758	0.038461538461538436	1.0102261502128447
KR20F013	Kuruman 20	KRR	10	0021-09-20	2018-09-21	0027-09-20	14	Female	78	3.838321871	2018-05-09	NA	135	0.369609856	ingroupnonbreeder	1	144	396	0.5714285714285714	0.05511026997391325	0.0714285714285714	-0.9961918485862752
KR20F013	Kuruman 20	KRR	11	0026-03-20	2019-03-25	0028-03-20	17	Female	100	69.35182863	2018-05-09	NA	321	0.878850103	ingroupnonbreeder	1	144	436	0.5882352941176471	0.7777878003707474	0.08823529411764708	0.09447713744616895
KR20F013	NA	KRR	NA	0009-09-20	2019-09-09	NA	NA	Female	NA	NA	2018-05-09	NA	488	1.336071184	Disappeared	2	144	NA	NA	NA	NA	NA
KR20F015	Kuruman 20	KRR	11	0026-03-20	2019-03-25	0028-03-20	17	Female	54	69.35182863	2019-03-25	NA	0	0	ingroupnonbreeder	1	166	436	0.5882352941176471	-0.7332652177317239	0.08823529411764708	0.09447713744616895
KR20F015	Kuruman 20	KRR	13	0007-04-20	2020-04-06	0011-04-20	19	Female	105	135.605622	2019-03-25	NA	379	1.037645448	ingroupnonbreeder	1	166	520	0.47368421052631576	0.9420326936427551	-0.026315789473684237	1.197470416396758
KR20F015	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2019-03-25	99	429	1.174537988	ingroupnonbreeder	99	166	NA	NA	NA	NA	0.018894261310797827
KR20F018	Kuruman 20	KRR	11	0028-03-20	2019-03-25	0028-03-20	17	Female	25	69.35182863	2019-03-25	NA	0	0	ingroupnonbreeder	1	167	436	0.5882352941176471	-1.6858855987093688	0.08823529411764708	0.09447713744616895
KR20F018	Kuruman 20	KRR	13	0006-04-20	2020-04-06	0011-04-20	19	Female	105	135.605622	2019-03-25	NA	378	1.034907598	ingroupnonbreeder	1	167	520	0.47368421052631576	0.9420326936427551	-0.026315789473684237	1.197470416396758
KR20F018	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2019-03-25	99	429	1.174537988	ingroupnonbreeder	99	167	NA	NA	NA	NA	0.018894261310797827
KR20F023	Kuruman 20	KRR	13	0007-04-20	2020-04-06	0011-04-20	19	Female	72	135.605622	2020-04-06	NA	0	0	ingroupnonbreeder	1	209	520	0.47368421052631576	-0.14198360195249604	-0.026315789473684237	1.197470416396758
KR20F023	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2020-04-06	99	51	0.13963039	ingroupnonbreeder	99	209	NA	NA	NA	NA	0.018894261310797827
KR20F025	Kuruman 20	KRR	13	0008-04-20	2020-04-06	0011-04-20	19	Female	59	135.605622	2020-04-06	NA	0	0	ingroupnonbreeder	1	210	520	0.47368421052631576	-0.5690203244597162	-0.026315789473684237	1.197470416396758
KR20F025	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2020-04-06	99	51	0.13963039	ingroupnonbreeder	99	210	NA	NA	NA	NA	0.018894261310797827
KR20F026	Kuruman 20	KRR	13	0008-04-20	2020-04-06	0011-04-20	19	Female	62	135.605622	2020-04-06	NA	0	0	ingroupnonbreeder	1	211	520	0.47368421052631576	-0.4704733884965115	-0.026315789473684237	1.197470416396758
KR20F026	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2020-04-06	99	51	0.13963039	ingroupnonbreeder	99	211	NA	NA	NA	NA	0.018894261310797827
KR20F029	Kuruman 20	KRR	13	0009-04-20	2020-04-06	0011-04-20	19	Female	25	135.605622	2020-04-06	NA	0	0	ingroupnonbreeder	1	212	520	0.47368421052631576	-1.6858855987093688	-0.026315789473684237	1.197470416396758
KR20F029	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Female	NA	64.81177172	2020-04-06	99	51	0.13963039	ingroupnonbreeder	99	212	NA	NA	NA	NA	0.018894261310797827
KR20M001	Kuruman 20	KRR	7	0017-01-20	2017-01-17	0019-01-20	7	Male	79	133.174221	2017-01-17	NA	0	0	ingroupnonbreeder	1	76	260	0.8571428571428571	-0.1699724527943913	0.3571428571428571	1.1569924478907598
KR20M001	Kuruman 20	KRR	8	0002-08-20	2017-08-01	0003-08-20	10	Male	108	1.34743409	2017-01-17	NA	197	0.539356605	ingroupnonbreeder	1	76	325	0.8	0.5670679061977443	0.30000000000000004	-1.0376601531363236
KR20M001	NA	KRR	NA	0017-03-20	2018-03-17	NA	NA	Male	NA	NA	2017-01-17	NA	424	1.160848734	Disappeared	2	76	NA	NA	NA	NA	NA
KR20M002	Kuruman 20	KRR	7	0019-01-20	2017-01-17	0019-01-20	7	Male	26	133.174221	2017-01-17	NA	0	0	ingroupnonbreeder	1	77	260	0.8571428571428571	-1.5169772468145013	0.3571428571428571	1.1569924478907598
KR20M002	Kuruman 20	KRR	8	0001-08-20	2017-08-01	0003-08-20	10	Male	77	1.34743409	2017-01-17	NA	196	0.536618754	ingroupnonbreeder	1	77	325	0.8	-0.22080282238005583	0.30000000000000004	-1.0376601531363236
KR20M002	Kuruman 20	KRR	9	0009-05-20	2018-05-09	0014-05-20	13	Male	117	124.3583704	2017-01-17	NA	477	1.305954825	ingroupnonbreeder	1	77	381	0.5384615384615384	0.7958045693332346	0.038461538461538436	1.0102261502128447
KR20M002	Kuruman 20	KRR	10	0021-09-20	2018-09-21	0027-09-20	14	Male	109	3.838321871	2017-01-17	NA	612	1.675564682	ingroupnonbreeder	1	77	396	0.5714285714285714	0.5924830909905766	0.0714285714285714	-0.9961918485862752
KR20M002	Kuruman 20	KRR	11	0025-03-20	2019-03-25	0028-03-20	17	Male	135	69.35182863	2017-01-17	NA	797	2.182067077	ingroupnonbreeder	1	77	436	0.5882352941176471	1.2532778956042154	0.08823529411764708	0.09447713744616895
KR20M002	NA	KRR	NA	0009-09-20	2019-09-09	NA	NA	Male	NA	NA	2017-01-17	NA	965	2.64202601	Disappeared	2	77	NA	NA	NA	NA	NA
KR20M003	Kuruman 20	KRR	7	0019-01-20	2017-01-17	0019-01-20	7	Male	26	133.174221	2017-01-17	NA	0	0	ingroupnonbreeder	1	78	260	0.8571428571428571	-1.5169772468145013	0.3571428571428571	1.1569924478907598
KR20M003	Kuruman 20	KRR	8	0002-08-20	2017-08-01	0003-08-20	10	Male	86	1.34743409	2017-01-17	NA	197	0.539356605	ingroupnonbreeder	1	78	325	0.8	0.007933840755434532	0.30000000000000004	-1.0376601531363236
KR20M003	Kuruman 20	KRR	9	0011-05-20	2018-05-09	0014-05-20	13	Male	134	124.3583704	2017-01-17	NA	479	1.311430527	ingroupnonbreeder	1	78	381	0.5384615384615384	1.227862710811383	0.038461538461538436	1.0102261502128447
KR20M003	Kuruman 20	KRR	10	0022-09-20	2018-09-21	0027-09-20	14	Male	130	3.838321871	2017-01-17	NA	613	1.678302533	ingroupnonbreeder	1	78	396	0.5714285714285714	1.1262019716400542	0.0714285714285714	-0.9961918485862752
KR20M003	NA	KRR	NA	0009-03-20	2019-03-09	NA	NA	Male	NA	NA	2017-01-17	NA	781	2.138261465	Disappeared	2	78	NA	NA	NA	NA	NA
KR20M004	Kuruman 20	KRR	7	0019-01-20	2017-01-17	0019-01-20	7	Male	29	133.174221	2017-01-17	NA	0	0	ingroupnonbreeder	1	79	260	0.8571428571428571	-1.4407316924360045	0.3571428571428571	1.1569924478907598
KR20M004	Kuruman 20	KRR	8	0002-08-20	2017-08-01	0003-08-20	10	Male	80	1.34743409	2017-01-17	NA	197	0.539356605	ingroupnonbreeder	1	79	325	0.8	-0.14455726800155905	0.30000000000000004	-1.0376601531363236
KR20M004	NA	KRR	NA	0017-03-20	2018-03-17	NA	NA	Male	NA	NA	2017-01-17	NA	424	1.160848734	Disappeared	2	79	NA	NA	NA	NA	NA
KR20M005	Kuruman 20	KRR	7	0018-01-20	2017-01-17	0019-01-20	7	Male	29	133.174221	2017-01-17	NA	0	0	ingroupnonbreeder	1	80	260	0.8571428571428571	-1.4407316924360045	0.3571428571428571	1.1569924478907598
KR20M005	Kuruman 20	KRR	8	0001-08-20	2017-08-01	0003-08-20	10	Male	95	1.34743409	2017-01-17	NA	196	0.536618754	ingroupnonbreeder	1	80	325	0.8	0.2366705038909249	0.30000000000000004	-1.0376601531363236
KR20M005	Kuruman 20	KRR	9	0010-05-20	2018-05-09	0014-05-20	13	Male	140	124.3583704	2017-01-17	NA	478	1.308692676	ingroupnonbreeder	1	80	381	0.5384615384615384	1.3803538195683767	0.038461538461538436	1.0102261502128447
KR20M005	Kuruman 20	KRR	10	0021-09-20	2018-09-21	0027-09-20	14	Male	142	3.838321871	2017-01-17	NA	612	1.675564682	ingroupnonbreeder	1	80	396	0.5714285714285714	1.4311841891540413	0.0714285714285714	-0.9961918485862752
KR20M005	Kuruman 20	KRR	11	0025-03-20	2019-03-25	0028-03-20	17	Male	160	69.35182863	2017-01-17	NA	797	2.182067077	ingroupnonbreeder	1	80	436	0.5882352941176471	1.888657515425022	0.08823529411764708	0.09447713744616895
KR20M005	NA	KRR	NA	0009-09-20	2019-09-09	NA	NA	Male	NA	NA	2017-01-17	NA	965	2.64202601	Disappeared	2	80	NA	NA	NA	NA	NA
KR20M006	Kuruman 20	KRR	8	0002-08-20	2017-08-01	0003-08-20	10	Male	48	1.34743409	2017-08-01	NA	0	0	ingroupnonbreeder	1	151	325	0.8	-0.9578431813721915	0.30000000000000004	-1.0376601531363236
KR20M006	Kuruman 20	KRR	9	0011-05-20	2018-05-09	0014-05-20	13	Male	98	124.3583704	2017-08-01	NA	283	0.774811773	ingroupnonbreeder	1	151	381	0.5384615384615384	0.3129160582694217	0.038461538461538436	1.0102261502128447
KR20M006	Kuruman 20	KRR	10	0022-09-20	2018-09-21	0027-09-20	14	Male	100	3.838321871	2017-08-01	NA	417	1.141683778	ingroupnonbreeder	1	151	396	0.5714285714285714	0.3637464278550862	0.0714285714285714	-0.9961918485862752
KR20M006	Kuruman 20	KRR	11	0027-03-20	2019-03-25	0028-03-20	17	Male	135	69.35182863	2017-08-01	NA	603	1.650924025	ingroupnonbreeder	1	151	436	0.5882352941176471	1.2532778956042154	0.08823529411764708	0.09447713744616895
KR20M006	NA	KRR	NA	0009-09-20	2019-09-09	NA	NA	Male	NA	NA	2017-08-01	NA	769	2.105407255	Disappeared	2	151	NA	NA	NA	NA	NA
KR20M008	Kuruman 20	KRR	8	0003-08-20	2017-08-01	0003-08-20	10	Male	48	1.34743409	2017-08-01	NA	0	0	ingroupnonbreeder	1	152	325	0.8	-0.9578431813721915	0.30000000000000004	-1.0376601531363236
KR20M008	Kuruman 20	KRR	9	0010-05-20	2018-05-09	0014-05-20	13	Male	98	124.3583704	2017-08-01	NA	282	0.772073922	ingroupnonbreeder	1	152	381	0.5384615384615384	0.3129160582694217	0.038461538461538436	1.0102261502128447
KR20M008	Kuruman 20	KRR	10	0026-09-20	2018-09-21	0027-09-20	14	Male	113	3.838321871	2017-08-01	NA	421	1.152635181	ingroupnonbreeder	1	152	396	0.5714285714285714	0.6941438301619056	0.0714285714285714	-0.9961918485862752
KR20M008	Kuruman 20	KRR	11	0027-03-20	2019-03-25	0028-03-20	17	Male	147	69.35182863	2017-08-01	NA	603	1.650924025	ingroupnonbreeder	1	152	436	0.5882352941176471	1.5582601131182026	0.08823529411764708	0.09447713744616895
KR20M008	NA	KRR	NA	0009-09-20	2019-09-09	NA	NA	Male	NA	NA	2017-08-01	NA	769	2.105407255	Disappeared	2	152	NA	NA	NA	NA	NA
KR20M010	Kuruman 20	KRR	9	0013-05-20	2018-05-09	0014-05-20	13	Male	69	124.3583704	2018-05-09	NA	0	0	ingroupnonbreeder	1	190	381	0.5384615384615384	-0.42412430072271395	0.038461538461538436	1.0102261502128447
KR20M010	Kuruman 20	KRR	10	0023-09-20	2018-09-21	0027-09-20	14	Male	100	3.838321871	2018-05-09	NA	137	0.375085558	ingroupnonbreeder	1	190	396	0.5714285714285714	0.3637464278550862	0.0714285714285714	-0.9961918485862752
KR20M010	Kuruman 20	KRR	11	0025-03-20	2019-03-25	0028-03-20	17	Male	128	69.35182863	2018-05-09	NA	320	0.876112252	ingroupnonbreeder	1	190	436	0.5882352941176471	1.0753716020543895	0.08823529411764708	0.09447713744616895
KR20M010	NA	KRR	NA	0009-09-20	2019-09-09	NA	NA	Male	NA	NA	2018-05-09	NA	488	1.336071184	Disappeared	2	190	NA	NA	NA	NA	NA
KR20M014	Kuruman 20	KRR	10	0022-09-20	2018-09-21	0027-09-20	14	Male	55	3.838321871	2018-09-21	NA	0	0	ingroupnonbreeder	1	193	396	0.5714285714285714	-0.7799368878223656	0.0714285714285714	-0.9961918485862752
KR20M014	Kuruman 20	KRR	11	0026-03-20	2019-03-25	0028-03-20	17	Male	96	69.35182863	2018-09-21	NA	186	0.509240246	ingroupnonbreeder	1	193	436	0.5882352941176471	0.26208568868375715	0.08823529411764708	0.09447713744616895
KR20M014	Kuruman 20	KRR	13	0007-04-20	2020-04-06	0011-04-20	19	Male	143	135.605622	2018-09-21	NA	564	1.544147844	ingroupnonbreeder	1	193	520	0.47368421052631576	1.4565993739468734	-0.026315789473684237	1.197470416396758
KR20M014	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2018-09-21	99	614	1.681040383	ingroupnonbreeder	99	193	NA	NA	NA	NA	0.018894261310797827
KR20M016	Kuruman 20	KRR	11	0027-03-20	2019-03-25	0028-03-20	17	Male	65	69.35182863	2019-03-25	NA	0	0	ingroupnonbreeder	1	222	436	0.5882352941176471	-0.525785039894043	0.08823529411764708	0.09447713744616895
KR20M016	NA	KRR	NA	0009-09-20	2019-09-09	NA	NA	Male	NA	NA	2019-03-25	NA	168	0.459958932	Disappeared	2	222	NA	NA	NA	NA	NA
KR20M017	Kuruman 20	KRR	11	0028-03-20	2019-03-25	0028-03-20	17	Male	63	69.35182863	2019-03-25	NA	0	0	ingroupnonbreeder	1	223	436	0.5882352941176471	-0.5766154094797075	0.08823529411764708	0.09447713744616895
KR20M017	NA	KRR	NA	0009-09-20	2019-09-09	NA	NA	Male	NA	NA	2019-03-25	NA	168	0.459958932	Disappeared	2	223	NA	NA	NA	NA	NA
KR20M019	Kuruman 20	KRR	11	0028-03-20	2019-03-25	0028-03-20	17	Male	25	69.35182863	2019-03-25	NA	0	0	ingroupnonbreeder	1	224	436	0.5882352941176471	-1.5423924316073334	0.08823529411764708	0.09447713744616895
KR20M019	Kuruman 20	KRR	13	0006-04-20	2020-04-06	0011-04-20	19	Male	102	135.605622	2019-03-25	NA	378	1.034907598	ingroupnonbreeder	1	224	520	0.47368421052631576	0.4145767974407507	-0.026315789473684237	1.197470416396758
KR20M019	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2019-03-25	99	429	1.174537988	ingroupnonbreeder	99	224	NA	NA	NA	NA	0.018894261310797827
KR20M024	Kuruman 20	KRR	13	0008-04-20	2020-04-06	0011-04-20	19	Male	60	135.605622	2020-04-06	NA	0	0	ingroupnonbreeder	1	253	520	0.47368421052631576	-0.6528609638582042	-0.026315789473684237	1.197470416396758
KR20M024	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2020-04-06	99	51	0.13963039	ingroupnonbreeder	99	253	NA	NA	NA	NA	0.018894261310797827
KR20M027	Kuruman 20	KRR	13	0008-04-20	2020-04-06	0011-04-20	19	Male	83	135.605622	2020-04-06	NA	0	0	ingroupnonbreeder	1	254	520	0.47368421052631576	-0.06831171362306225	-0.026315789473684237	1.197470416396758
KR20M027	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2020-04-06	99	51	0.13963039	ingroupnonbreeder	99	254	NA	NA	NA	NA	0.018894261310797827
KR20M028	Kuruman 20	KRR	13	0009-04-20	2020-04-06	0011-04-20	19	Male	86	135.605622	2020-04-06	NA	0	0	ingroupnonbreeder	1	255	520	0.47368421052631576	0.007933840755434532	-0.026315789473684237	1.197470416396758
KR20M028	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2020-04-06	99	51	0.13963039	ingroupnonbreeder	99	255	NA	NA	NA	NA	0.018894261310797827
KR20M030	Kuruman 20	KRR	13	0010-04-20	2020-04-06	0011-04-20	19	Male	21	135.605622	2020-04-06	NA	0	0	ingroupnonbreeder	1	256	520	0.47368421052631576	-1.6440531707786625	-0.026315789473684237	1.197470416396758
KR20M030	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2020-04-06	99	51	0.13963039	ingroupnonbreeder	99	256	NA	NA	NA	NA	0.018894261310797827
KR20M031	Kuruman 20	KRR	13	0011-04-20	2020-04-06	0011-04-20	19	Male	21	135.605622	2020-04-06	NA	5	0.013689254	ingroupnonbreeder	1	257	520	0.47368421052631576	-1.6440531707786625	-0.026315789473684237	1.197470416396758
KR20M031	Kuruman 20	KRR	NA	0027-05-20	2020-05-27	NA	NA	Male	NA	64.81177172	2020-04-06	99	51	0.13963039	ingroupnonbreeder	99	257	NA	NA	NA	NA	0.018894261310797827
KR26F002	Kuruman 26	KRR	7	0030-01-20	2017-01-30	0001-02-20	5	Female	52	133.174221	2017-01-30	NA	0	0	ingroupnonbreeder	1	81	265	0.6	-0.798963175040527	0.09999999999999998	1.1569924478907598
KR26F002	Kuruman 26	KRR	8	0008-08-20	2017-08-07	0009-08-20	9	Female	80	1.34743409	2017-01-30	NA	190	0.52019165	ingroupnonbreeder	1	81	328	0.4444444444444444	0.12080822728271635	-0.05555555555555558	-1.0376601531363236
KR26F002	Kuruman 26	KRR	9	0029-03-20	2018-03-29	0001-04-20	15	Female	98	121.7158381	2017-01-30	NA	423	1.158110883	ingroupnonbreeder	1	81	363	0.4666666666666667	0.7120898430619442	-0.033333333333333326	0.9662332674199685
KR26F002	NA	KRR	NA	0014-09-20	2018-09-14	NA	NA	Female	NA	NA	2017-01-30	NA	592	1.620807666	Disappeared	2	81	NA	NA	NA	NA	NA
KR26F004	Kuruman 26	KRR	8	0007-08-20	2017-08-07	0009-08-20	9	Female	66	1.34743409	2017-08-07	NA	0	0	ingroupnonbreeder	1	119	328	0.4444444444444444	-0.3390774738789053	-0.05555555555555558	-1.0376601531363236
KR26F004	Kuruman 26	KRR	9	0030-03-20	2018-03-29	0001-04-20	15	Female	103	121.7158381	2017-08-07	NA	235	0.643394935	ingroupnonbreeder	1	119	363	0.4666666666666667	0.876334736333952	-0.033333333333333326	0.9662332674199685
