AnimalID,SessRef,Sex,GroupID,GroupSize,SexRatiomf,CaptureStart,SessRef2,DateofCapture,DateofCapture2,weight,weight1,rate,timediff,TeethWidth,massindex
KR36F024,536,Female,Kuruman 36,8,0.25,2020-05-11,NA,2020-05-12,NA,72,NA,NA,NA,4.925,74.2735465045627
KR36F025,536,Female,Kuruman 36,8,0.25,2020-05-11,NA,2020-05-11,NA,86,NA,NA,NA,5.470000000000001,72.69450151513111
KR36M001,350,Male,Kuruman 36,14,0.35714285714285715,2017-10-09,NA,2017-10-09,NA,136,NA,NA,NA,6.265000000000001,88.85959479247612
KR36M002,350,Male,Kuruman 36,14,0.35714285714285715,2017-10-09,NA,2017-10-10,NA,98,NA,NA,NA,5.48,82.55129347891699
KR36M005,350,Male,Kuruman 36,14,0.35714285714285715,2017-10-09,NA,2017-10-09,NA,89,NA,NA,NA,4.885,93.2422274504268
KR36M007,371,Male,Kuruman 36,9,0.4444444444444444,2018-04-17,NA,2018-04-17,NA,155,NA,NA,NA,6.585,92.13852702030508
KR36M014,450,Male,Kuruman 36,15,0.4,2019-04-15,NA,2019-04-15,NA,175,NA,NA,NA,6.994999999999999,92.76147749951345
KR36M015,401,Male,Kuruman 36,12,0.4166666666666667,2018-10-13,NA,2018-10-13,NA,139,NA,NA,NA,6.16,93.77993285324747
KR36M016,536,Male,Kuruman 36,8,0.25,2020-05-11,NA,2020-05-11,NA,154,NA,NA,NA,6.88,84.23882420271812
KR36M017,450,Male,Kuruman 36,15,0.4,2019-04-15,NA,2019-04-15,NA,152,NA,NA,NA,6.1,104.47335243188309
KR36M022,536,Male,Kuruman 36,8,0.25,2020-05-11,NA,2020-05-11,NA,107,NA,NA,NA,6.25,70.23034436533742
KR39M001,447,Male,Kuruman 39,4,0.75,2019-04-12,NA,2019-04-12,NA,90,NA,NA,NA,4.645,103.74909271697248
KR39M001,506,Male,Kuruman 39,6,0.8333333333333334,2020-03-16,NA,2020-03-16,NA,113,NA,NA,NA,5.8149999999999995,85.05003581198399
KR39M002,447,Male,Kuruman 39,4,0.75,2019-04-12,NA,2019-04-13,NA,102,NA,NA,NA,5.275,92.36767800056391
KR39M003,506,Male,Kuruman 39,6,0.8333333333333334,2020-03-16,NA,2020-03-17,NA,56,NA,NA,NA,4.4,71.54645590237406
KR39M004,506,Male,Kuruman 39,6,0.8333333333333334,2020-03-16,NA,2020-03-17,NA,72,NA,NA,NA,4.605,84.37274104012333
KR42F001,442,Female,Kuruman 42,3,0.3333333333333333,2019-04-04,NA,2019-04-04,NA,91,NA,NA,NA,4.8149999999999995,97.98491944453636
KR42F001,504,Female,Kuruman 42,7,0.42857142857142855,2020-03-08,NA,2020-03-14,NA,103,NA,NA,NA,5.52,85.57386683488225
KR42F002,504,Female,Kuruman 42,7,0.42857142857142855,2020-03-08,NA,2020-03-09,NA,92,NA,NA,NA,5.15,87.19117229870075
KR42F005,504,Female,Kuruman 42,7,0.42857142857142855,2020-03-08,NA,2020-03-10,NA,88,NA,NA,NA,5.25,80.41142443497111
KR42M003,504,Male,Kuruman 42,7,0.42857142857142855,2020-03-08,NA,2020-03-11,NA,93,NA,NA,NA,5.275,84.21758876522004
KR42M004,504,Male,Kuruman 42,7,0.42857142857142855,2020-03-08,NA,2020-03-10,NA,94,NA,NA,NA,4.98,94.9460232320312
KR43F006,505,Female,Kuruman 43,10,0.2,2020-03-16,NA,2020-03-17,NA,69,NA,NA,NA,4.59,81.3593884597691
KR43M001,433,Male,Kuruman 43,5,0.4,2019-03-19,NA,2019-03-20,NA,63,NA,NA,NA,4.645,72.62436490188072
KR49F009,540,Female,Kuruman 49,13,0.6923076923076923,2020-05-19,NA,2020-05-19,NA,80,NA,NA,NA,4.904999999999999,83.16589871600831
KR49M001,540,Male,Kuruman 49,13,0.6923076923076923,2020-05-19,NA,2020-05-20,NA,131,NA,NA,NA,5.800000000000001,99.0822898082102
KR49M004,540,Male,Kuruman 49,13,0.6923076923076923,2020-05-19,NA,2020-05-20,NA,90,NA,NA,NA,5.125,86.08702292180953
KR49M007,540,Male,Kuruman 49,13,0.6923076923076923,2020-05-19,NA,2020-05-19,NA,120,NA,NA,NA,5.73,92.8780702141416
KR49M008,540,Male,Kuruman 49,13,0.6923076923076923,2020-05-19,NA,2020-05-19,NA,114,NA,NA,NA,5.425,97.8849823627544
KR49M011,540,Male,Kuruman 49,13,0.6923076923076923,2020-05-19,NA,2020-05-20,NA,144,NA,NA,NA,5.9350000000000005,104.26155017138922
KR49M014,540,Female,Kuruman 49,13,0.6923076923076923,2020-05-19,NA,2020-05-20,NA,99,NA,NA,NA,5.154999999999999,93.65266120130124
KR7F019,465,Female,Kuruman 7,11,0.4545454545454546,2019-09-30,NA,2019-10-01,NA,88,NA,NA,NA,5.35,77.58311562910195
KR7F020,438,Female,Kuruman 7,4,0.5,2019-04-01,NA,2019-04-01,NA,95,NA,NA,NA,4.33,125.12401240746831
KR7F020,541,Female,Kuruman 7,6,0.5,2020-05-20,NA,2020-05-20,NA,106,NA,NA,NA,5.55,87.16513889777175
KR7F023,541,Female,Kuruman 7,6,0.5,2020-05-20,NA,2020-05-20,NA,75,NA,NA,NA,5.005,75.03834023224341
KR7M018,438,Male,Kuruman 7,4,0.5,2019-04-01,NA,2019-04-02,NA,110,NA,NA,NA,4.59,129.70337290687826
KR7M021,465,Male,Kuruman 7,11,0.4545454545454546,2019-09-30,NA,2019-10-01,NA,97,NA,NA,NA,5.345000000000001,85.66962700395185
KR7M022,541,Male,Kuruman 7,6,0.5,2020-05-20,NA,2020-05-20,NA,95,NA,NA,NA,5.54,78.38750985190437
KR8F021,409,Female,Kuruman 8,16,0.5625,2018-11-05,NA,2018-11-06,NA,102,NA,NA,NA,5.115,97.92758130461348
KR8F027,525,Female,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-20,NA,118,NA,NA,NA,5.6,95.3953931594687
KR8F030,525,Female,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-20,NA,128,NA,NA,NA,5.779999999999999,97.4499297887816
KR8F031,525,Female,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-21,NA,110,NA,NA,NA,5.35,96.97889453637744
KR8F033,525,Female,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-21,NA,104,NA,NA,NA,5.715,80.8957259822663
KR8F036,525,Female,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-20,NA,84,NA,NA,NA,5.275,76.06749952987617
KR8F038,525,Female,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-20,NA,83,NA,NA,NA,5.13,79.24458791043091
KR8M011,525,Male,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-20,NA,204,NA,NA,NA,6.95,109.46589304702512
KR8M013,409,Male,Kuruman 8,16,0.5625,2018-11-05,NA,2018-11-05,NA,180,NA,NA,NA,6.859999999999999,99.00642217052189
KR8M013,525,Male,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-21,NA,189,NA,NA,NA,7.33,91.67217996802697
KR8M024,525,Male,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-20,NA,138,NA,NA,NA,6.52,83.59190616354448
KR8M032,525,Male,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-21,NA,125,NA,NA,NA,6.3,80.81352178679559
KR8M034,525,Male,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-20,NA,107,NA,NA,NA,5.5,89.51157487816737
KR8M035,525,Male,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-20,NA,120,NA,NA,NA,5.6850000000000005,94.27817062868397
KR8M037,525,Male,Kuruman 8,22,0.4090909090909091,2020-04-20,NA,2020-04-20,NA,100,NA,NA,NA,4.96,101.78070287893462
L10F002,299,Female,Lonely 10,8,0.25,2017-06-21,NA,2017-06-21,NA,71,NA,NA,NA,4.984999999999999,71.57810978827632
L13F008,38,Female,Lonely 13,8,0.5,2014-09-16,NA,2014-09-16,NA,114,NA,NA,NA,5.375,99.62014697407716
L13F014,101,Female,Lonely 13,8,0.5,2015-03-26,NA,2015-03-26,NA,104,NA,NA,NA,5.27,94.34844634084976
L13F020,203,Female,Lonely 13,12,0.5833333333333334,2016-02-22,NA,2016-02-23,NA,87,NA,NA,NA,5.18,81.54868709643064
L13F021,203,Female,Lonely 13,12,0.5833333333333334,2016-02-22,NA,2016-02-23,NA,100,NA,NA,NA,5,100.24107103670735
L13F029,297,Female,Lonely 13,10,0.5,2017-06-05,NA,2017-06-05,NA,124,NA,NA,NA,5.345000000000001,109.5158118401034
L13F030,297,Female,Lonely 13,10,0.5,2017-06-05,NA,2017-06-06,NA,89,NA,NA,NA,4.875,93.60552443124637
L13F032,297,Female,Lonely 13,10,0.5,2017-06-05,NA,2017-06-06,NA,109,NA,NA,NA,4.93,112.22558628049023
L13F033,297,Female,Lonely 13,10,0.5,2017-06-05,NA,2017-06-05,NA,88,NA,NA,NA,5.02,87.54640755837393
L13M016,101,Male,Lonely 13,8,0.5,2015-03-26,NA,2015-03-26,NA,145,NA,NA,NA,6.006666666666667,102.6212780706068
L13M022,203,Male,Lonely 13,12,0.5833333333333334,2016-02-22,NA,2016-02-23,NA,112,NA,NA,NA,5.34,99.09334375807612
L13M023,203,Male,Lonely 13,12,0.5833333333333334,2016-02-22,NA,2016-02-23,NA,113,NA,NA,NA,5.26,102.88337501828136
L13M028,297,Male,Lonely 13,10,0.5,2017-06-05,NA,2017-06-05,NA,123,NA,NA,NA,5.92,89.48544134145604
L13M031,297,Male,Lonely 13,10,0.5,2017-06-05,NA,2017-06-05,NA,121,NA,NA,NA,5.455,102.81384635217816
L14F004,39,Female,Lonely 14,8,0.5,2014-09-16,NA,2014-09-17,NA,124,NA,NA,NA,5.505000000000001,103.5543185370188
L14F006,39,Female,Lonely 14,8,0.5,2014-09-16,NA,2014-09-16,NA,124,NA,NA,NA,5.46,105.1799247940195
L14F009,87,Female,Lonely 14,8,0.25,2015-01-29,NA,2015-01-29,NA,105,NA,NA,NA,5.616666666666666,84.40836678025858
L14F013,39,Female,Lonely 14,8,0.5,2014-09-16,NA,2014-09-16,NA,124,NA,NA,NA,5.41,107.0322916386893
L14F023,292,Female,Lonely 14,13,0.6153846153846154,2017-05-30,NA,2017-05-30,NA,90,NA,NA,NA,4.635,104.17427877943896
L14F025,292,Female,Lonely 14,13,0.6153846153846154,2017-05-30,NA,2017-05-30,NA,105,NA,NA,NA,5.215,97.17110457261312
L14M001,39,Male,Lonely 14,8,0.5,2014-09-16,NA,2014-09-16,NA,133,NA,NA,NA,5.6850000000000005,104.49163911345804
L14M002,39,Male,Lonely 14,8,0.5,2014-09-16,NA,2014-09-16,NA,105,NA,NA,NA,5.195,97.88224507439764
L14M005,87,Male,Lonely 14,8,0.25,2015-01-29,NA,2015-01-29,NA,135,NA,NA,NA,5.913333333333333,98.4259614747623
L14M012,39,Male,Lonely 14,8,0.5,2014-09-16,NA,2014-09-17,NA,115,NA,NA,NA,5,115.27723169221346
L14M022,292,Male,Lonely 14,13,0.6153846153846154,2017-05-30,NA,2017-05-31,NA,148,NA,NA,NA,6.27,96.55386279649986
L14M024,292,Male,Lonely 14,13,0.6153846153846154,2017-05-30,NA,2017-05-30,NA,126,NA,NA,NA,5.54,103.96659201410476
L14M026,292,Male,Lonely 14,13,0.6153846153846154,2017-05-30,NA,2017-05-30,NA,138,NA,NA,NA,6.175,92.6765320722652
L14M027,292,Male,Lonely 14,13,0.6153846153846154,2017-05-30,NA,2017-05-31,NA,139,NA,NA,NA,6.18,93.20483175949528
L14M028,292,Male,Lonely 14,13,0.6153846153846154,2017-05-30,NA,2017-05-30,NA,114,NA,NA,NA,5.609999999999999,91.85014683678274
L15F003,204,Female,Lonely 15,7,0.42857142857142855,2016-02-24,NA,2016-02-26,NA,102,NA,NA,NA,5.1,98.47487837489535
L15F005,298,Female,Lonely 15,10,0.5,2017-06-05,NA,2017-06-05,NA,101,NA,NA,NA,5.09,97.8732996092294
L15F006,298,Female,Lonely 15,10,0.5,2017-06-05,NA,2017-06-05,NA,89,NA,NA,NA,4.895,92.8810790999092
L15F008,298,Female,Lonely 15,10,0.5,2017-06-05,NA,2017-06-05,NA,82,NA,NA,NA,4.695,92.62573052220117
L15F009,298,Female,Lonely 15,10,0.5,2017-06-05,NA,2017-06-05,NA,82,NA,NA,NA,4.8100000000000005,88.46835746521485
L15M004,298,Male,Lonely 15,10,0.5,2017-06-05,NA,2017-06-05,NA,118,NA,NA,NA,5.550000000000001,97.03289047110438
L15M007,298,Male,Lonely 15,10,0.5,2017-06-05,NA,2017-06-05,NA,91,NA,NA,NA,5.295,81.81678324730882
L16F008,308,Female,Lonely 16,12,0.5833333333333334,2017-06-27,NA,2017-06-27,NA,97,NA,NA,NA,5.23,89.27964357325934
L16F009,308,Female,Lonely 16,12,0.5833333333333334,2017-06-27,NA,2017-06-28,NA,87,NA,NA,NA,5.220000000000001,80.36691452951784
L16F013,308,Female,Lonely 16,12,0.5833333333333334,2017-06-27,NA,2017-06-28,NA,82,NA,NA,NA,4.885,85.9085691116292
L16M011,308,Male,Lonely 16,12,0.5833333333333334,2017-06-27,NA,2017-06-27,NA,96,NA,NA,NA,5.1850000000000005,89.82015951334675
L16M012,308,Male,Lonely 16,12,0.5833333333333334,2017-06-27,NA,2017-06-27,NA,90,NA,NA,NA,5.12,86.24663000849598
L16M014,308,Male,Lonely 16,12,0.5833333333333334,2017-06-27,NA,2017-06-28,NA,99,NA,NA,NA,5.62,79.49547808747606
L18F004,41,Female,Lonely 18,9,0.2222222222222222,2014-09-30,NA,2014-09-30,NA,87,NA,NA,NA,5.285,78.50154578946406
L18F007,205,Female,Lonely 18,5,0.2,2016-02-29,NA,2016-03-01,NA,109,NA,NA,NA,5.3100000000000005,97.47563939917217
L18F008,307,Female,Lonely 18,7,0.5714285714285714,2017-06-27,NA,2017-06-27,NA,101,NA,NA,NA,5.215,93.46934820794216
L18F009,41,Female,Lonely 18,9,0.2222222222222222,2014-09-30,NA,2014-10-01,NA,85,NA,NA,NA,5.005000000000001,85.04345226320916
L18F010,41,Female,Lonely 18,9,0.2222222222222222,2014-09-30,NA,2014-09-30,NA,97,NA,NA,NA,5.1,93.64767845455737
L18F014,205,Female,Lonely 18,5,0.2,2016-02-29,NA,2016-03-01,NA,100,NA,NA,NA,5.63,80.02801920226854
L18M012,41,Male,Lonely 18,9,0.2222222222222222,2014-09-30,NA,2014-10-01,NA,83,NA,NA,NA,5.055,81.49061473184726
L20F001,317,Female,Lonely 20,10,0.5,2017-07-20,NA,2017-07-21,NA,101,NA,NA,NA,5.26,91.95770687474706
L20F005,317,Female,Lonely 20,10,0.5,2017-07-20,NA,2017-07-20,NA,114,NA,NA,NA,5.275,103.23446364768908
L20M007,317,Male,Lonely 20,10,0.5,2017-07-20,NA,2017-07-20,NA,115,NA,NA,NA,5.295,103.39483597187376
L20M008,317,Male,Lonely 20,10,0.5,2017-07-20,NA,2017-07-21,NA,113,NA,NA,NA,5.38,98.57220501733435
L20M009,317,Male,Lonely 20,10,0.5,2017-07-20,NA,2017-07-20,NA,115,NA,NA,NA,5.390000000000001,99.96394927137858
L26F002,315,Female,Lonely 26,10,0.6,2017-07-13,NA,2017-07-15,NA,102,NA,NA,NA,5.37,89.29137492459495
L26F010,315,Female,Lonely 26,10,0.6,2017-07-13,NA,2017-07-16,NA,89,NA,NA,NA,4.965,90.41179055576598
L26M006,315,Male,Lonely 26,10,0.6,2017-07-13,NA,2017-07-14,NA,116,NA,NA,NA,6.305,74.88212813055108
L26M009,315,Male,Lonely 26,10,0.6,2017-07-13,NA,2017-07-14,NA,95,NA,NA,NA,5.535,78.52194084889291
L40F013,303,Female,Lonely 40,12,0.6666666666666666,2017-06-21,NA,2017-06-21,NA,119,NA,NA,NA,5.9399999999999995,86.02300757946527
L40F014,303,Female,Lonely 40,12,0.6666666666666666,2017-06-21,NA,2017-06-21,NA,87,NA,NA,NA,5.535,71.90956688267036
L40M007,303,Male,Lonely 40,12,0.6666666666666666,2017-06-21,NA,2017-06-21,NA,122,NA,NA,NA,5.795,92.42625446151736
L40M008,303,Male,Lonely 40,12,0.6666666666666666,2017-06-21,NA,2017-06-21,NA,139,NA,NA,NA,6.54,83.70968966495052
L40M010,303,Male,Lonely 40,12,0.6666666666666666,2017-06-21,NA,2017-06-21,NA,144,NA,NA,NA,6.435,89.42575708200252
L40M011,303,Male,Lonely 40,12,0.6666666666666666,2017-06-21,NA,2017-06-21,NA,108,NA,NA,NA,5.355,95.04700178854246
L46F010,245,Female,Lonely 46,10,0.4,2016-09-16,NA,2016-09-17,NA,93,NA,NA,NA,5.07,90.79679320191134
L46F011,306,Female,Lonely 46,12,0.4166666666666667,2017-06-27,NA,2017-06-27,NA,103,NA,NA,NA,5.244999999999999,94.28825334570416
L46F012,245,Female,Lonely 46,10,0.4,2016-09-16,NA,2016-09-16,NA,99,NA,NA,NA,4.94,101.53845723339752
L46F014,245,Female,Lonely 46,10,0.4,2016-09-16,NA,2016-09-16,NA,111,NA,NA,NA,4.965,112.76077249089914
L46F017,306,Female,Lonely 46,12,0.4166666666666667,2017-06-27,NA,2017-06-27,NA,85,NA,NA,NA,4.91,88.19308515686123
L46M016,306,Male,Lonely 46,12,0.4166666666666667,2017-06-27,NA,2017-06-27,NA,106,NA,NA,NA,5.45,90.22520132453538
L46M018,306,Male,Lonely 46,12,0.4166666666666667,2017-06-27,NA,2017-06-27,NA,127,NA,NA,NA,5.59,103.02013988863622
L46M019,306,Male,Lonely 46,12,0.4166666666666667,2017-06-27,NA,2017-06-28,NA,105,NA,NA,NA,5.355,92.40680729441628
L48M002,305,Male,Lonely 48,11,0.6363636363636364,2017-06-21,NA,2017-06-22,NA,130,NA,NA,NA,5.865,96.26828886749352
L48M003,305,Male,Lonely 48,11,0.6363636363636364,2017-06-21,NA,2017-06-22,NA,128,NA,NA,NA,6.625,75.21915130165378
L48M004,305,Male,Lonely 48,11,0.6363636363636364,2017-06-21,NA,2017-06-22,NA,111,NA,NA,NA,5.77,84.7855119296038
L48M005,305,Male,Lonely 48,11,0.6363636363636364,2017-06-21,NA,2017-06-23,NA,77,NA,NA,NA,5.645,61.31121467148734
L62F001,240,Female,Lonely 62,6,0.3333333333333333,2016-09-09,NA,2016-09-09,NA,102,NA,NA,NA,4.79,110.9195921323428
L62F002,296,Female,Lonely 62,6,0.5,2017-06-05,NA,2017-06-05,NA,111,NA,NA,NA,5.1850000000000005,103.85455943730716
L62M003,296,Male,Lonely 62,6,0.5,2017-06-05,NA,2017-06-06,NA,143,NA,NA,NA,5.785,108.69134687709489
L62M004,240,Female,Lonely 62,6,0.3333333333333333,2016-09-09,NA,2016-09-10,NA,69,NA,NA,NA,4.84,73.56968754675681
KR10F022,428,Female,Kuruman 10,20,0.8,2019-03-12,454,2019-03-16,2019-09-09,127,112,-0.0847457627118644,177,NA,NA
KR13F050,216,Female,Kuruman 13,24,0.5416666666666666,2016-04-12,227,2016-04-14,2016-06-10,19,100,0.284210526315789,57,NA,NA
KR13F058,367,Female,Kuruman 39,3,0.3333333333333333,2018-04-05,422,2018-04-06,2018-11-27,83,93,0.0425531914893617,235,NA,NA
KR13F058,422,Female,Kuruman 39,5,0.6,2018-11-27,432,2018-11-27,2019-03-20,93,104,0.0973451327433628,113,NA,NA
KR13M049,216,Male,Kuruman 13,24,0.5416666666666666,2016-04-12,227,2016-04-14,2016-06-10,20,135,0.402097902097902,57,NA,NA
KR19F003,383,Female,Kuruman 19,8,0.5,2018-05-23,437,2018-05-24,2019-03-28,77,93,0.051948051948052,308,NA,NA
KR19F007,383,Female,Kuruman 19,8,0.5,2018-05-23,387,2018-05-23,2018-06-05,69,82,0.0726256983240224,13,NA,NA
KR19F009,383,Female,Kuruman 19,8,0.5,2018-05-23,387,2018-05-24,2018-06-04,91,103,0.0689655172413793,11,NA,NA
KR19M006,383,Male,Kuruman 19,8,0.5,2018-05-23,387,2018-05-23,2018-06-06,96,115,0.107954545454545,14,NA,NA
KR19M008,383,Male,Kuruman 19,8,0.5,2018-05-23,387,2018-05-23,2018-06-04,60,100,0.12987012987013,12,NA,NA
KR20F007,381,Female,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-11,2018-09-23,91,104,0.0962962962962963,135,NA,NA
KR20F009,381,Female,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-13,2018-09-22,60,80,0.151515151515152,132,NA,NA
KR20F011,381,Female,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-12,2018-09-22,80,99,0.142857142857143,133,NA,NA
KR20F012,381,Female,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-12,2018-09-23,58,84,0.194029850746269,134,NA,NA
KR20F013,381,Female,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-09,2018-09-21,71,78,0.0518518518518519,135,NA,NA
KR20M002,381,Male,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-09,2018-09-21,117,109,-0.0592592592592593,135,NA,NA
KR20M003,381,Male,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-11,2018-09-22,134,130,-0.0298507462686567,134,NA,NA
KR20M005,381,Male,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-10,2018-09-21,140,142,0.0149253731343284,134,NA,NA
KR20M006,381,Male,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-11,2018-09-22,98,100,0.0149253731343284,134,NA,NA
KR20M008,381,Male,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-10,2018-09-26,98,113,0.107913669064748,139,NA,NA
KR20M010,381,Male,Kuruman 20,13,0.5384615384615384,2018-05-09,396,2018-05-13,2018-09-23,69,100,0.233082706766917,133,NA,NA
KR20M014,396,Male,Kuruman 20,14,0.5714285714285714,2018-09-21,406,2018-09-22,2018-10-24,55,96,0.221621621621622,32,NA,NA
KR26F011,363,Female,Kuruman 26,15,0.4666666666666667,2018-03-29,412,2018-03-30,2018-11-07,48,85,0.166666666666667,222,NA,NA
KR26F011,412,Female,Kuruman 26,9,0.5555555555555556,2018-11-06,477,2018-11-07,2019-10-17,85,108,0.0668604651162791,344,NA,NA
KR26F012,363,Female,Kuruman 26,15,0.4666666666666667,2018-03-29,412,2018-03-31,2018-11-07,69,88,0.085972850678733,221,NA,NA
KR26F013,363,Female,Kuruman 26,15,0.4666666666666667,2018-03-29,412,2018-03-31,2018-11-06,49,87,0.172727272727273,220,NA,NA
KR26F013,412,Female,Kuruman 26,9,0.5555555555555556,2018-11-06,477,2018-11-06,2019-10-17,87,118,0.0898550724637681,345,NA,NA
KR26M008,363,Male,Kuruman 26,15,0.4666666666666667,2018-03-29,412,2018-03-30,2018-11-07,79,99,0.0900900900900901,222,NA,NA
KR27F002,420,Female,Kuruman 27,8,0.5,2018-11-25,535,2018-11-29,2020-05-06,143,150,0.0133587786259542,524,NA,NA
KR27F012,368,Female,Kuruman 27,16,0.5625,2018-04-05,420,2018-04-07,2018-11-29,27,90,0.266949152542373,236,NA,NA
KR27F012,420,Female,Kuruman 27,8,0.5,2018-11-25,459,2018-11-29,2019-09-16,90,111,0.0721649484536082,291,NA,NA
KR27F013,368,Female,Kuruman 27,16,0.5625,2018-04-05,420,2018-04-06,2018-11-27,34,97,0.268085106382979,235,NA,NA
KR27F013,420,Female,Kuruman 27,8,0.5,2018-11-25,459,2018-11-27,2019-09-17,97,107,0.0340136054421769,294,NA,NA
KR27M009,368,Male,Kuruman 27,16,0.5625,2018-04-05,459,2018-04-07,2019-09-21,110,165,0.103383458646617,532,NA,NA
KR27M014,368,Male,Kuruman 27,16,0.5625,2018-04-05,420,2018-04-07,2018-11-25,49,131,0.353448275862069,232,NA,NA
KR27M015,368,Male,Kuruman 27,16,0.5625,2018-04-05,420,2018-04-09,2018-11-28,71,126,0.236051502145923,233,NA,NA
KR27M017,368,Male,Kuruman 27,16,0.5625,2018-04-05,420,2018-04-10,2018-11-28,29,114,0.366379310344828,232,NA,NA
KR28F006,372,Female,Kuruman 28,8,0.625,2018-04-20,392,2018-04-22,2018-09-16,33,74,0.27891156462585,147,NA,NA
KR28F009,392,Female,Kuruman 28,9,0.5555555555555556,2018-09-15,407,2018-09-16,2018-11-01,54,98,0.237837837837838,46,NA,NA
KR28M007,372,Male,Kuruman 28,8,0.625,2018-04-20,392,2018-04-21,2018-09-15,35,89,0.36734693877551,147,NA,NA
KR28M008,372,Male,Kuruman 28,8,0.625,2018-04-20,392,2018-04-23,2018-09-15,37,81,0.303448275862069,145,NA,NA
KR28M010,392,Male,Kuruman 28,9,0.5555555555555556,2018-09-15,417,2018-09-16,2018-11-21,50,116,0.358695652173913,66,NA,NA
KR30M001,369,Male,Kuruman 30,3,0.6666666666666666,2018-04-13,393,2018-04-14,2018-09-14,75,96,0.137254901960784,153,NA,NA
KR30M001,393,Male,Kuruman 30,3,0.6666666666666666,2018-09-14,530,2018-09-14,2020-04-27,96,111,0.0253807106598985,591,NA,NA
KR31F005,365,Female,Kuruman 31,7,0.5714285714285714,2018-03-29,497,2018-03-31,2019-11-23,96,141,0.0747508305647841,602,NA,NA
KR36F003,371,Female,Kuruman 36,9,0.4444444444444444,2018-04-17,401,2018-04-18,2018-10-14,130,122,-0.0446927374301676,179,NA,NA
KR36F012,401,Female,Kuruman 36,12,0.4166666666666667,2018-10-13,450,2018-10-14,2019-04-16,153,184,0.168478260869565,184,NA,NA
KR42M003,427,Male,Kuruman 42,6,0.5,2019-03-12,469,2019-03-13,2019-10-07,15,72,0.274038461538462,208,NA,NA
KR42M004,427,Male,Kuruman 42,6,0.5,2019-03-12,469,2019-03-13,2019-10-06,12,69,0.27536231884058,207,NA,NA
KR7F019,424,Female,Kuruman 7,6,0.5,2019-03-09,465,2019-03-10,2019-10-01,54,88,0.165853658536585,205,NA,NA
KR8F012,378,Female,Kuruman 8,16,0.625,2018-04-30,409,2018-04-30,2018-11-08,130,161,0.161458333333333,192,NA,NA
KR8F021,378,Female,Kuruman 8,16,0.625,2018-04-30,409,2018-05-01,2018-11-06,47,102,0.291005291005291,189,NA,NA
KR8M013,378,Male,Kuruman 8,16,0.625,2018-04-30,409,2018-05-02,2018-11-05,175,180,0.0267379679144385,187,NA,NA
KR8M018,378,Male,Kuruman 8,16,0.625,2018-04-30,409,2018-05-02,2018-11-09,121,128,0.0366492146596859,191,NA,NA
KR8M020,378,Male,Kuruman 8,16,0.625,2018-04-30,409,2018-04-30,2018-11-07,45,96,0.267015706806283,191,NA,NA
KR8M022,378,Male,Kuruman 8,16,0.625,2018-04-30,409,2018-05-02,2018-11-05,75,108,0.176470588235294,187,NA,NA
KR8M026,378,Male,Kuruman 8,16,0.625,2018-04-30,409,2018-05-02,2018-11-07,64,124,0.317460317460317,189,NA,NA
